source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,.separation,master_source.name,master_source.ra,master_source.dec,master_source.err_ellipse_r0,master_source.err_ellipse_r1,master_source.err_ellipse_ang,master_source.significance,master_source.likelihood_class,master_source.conf_flag,master_source.sat_src_flag,master_source.streak_src_flag,master_source.flux_aper_b,master_source.flux_aper_lolim_b,master_source.flux_aper_hilim_b,master_source.flux_aper_w,master_source.flux_aper_lolim_w,master_source.flux_aper_hilim_w,master_source.flux_aper_avg_b,master_source.flux_aper_avg_lolim_b,master_source.flux_aper_avg_hilim_b,master_source.flux_aper_avg_w,master_source.flux_aper_avg_lolim_w,master_source.flux_aper_avg_hilim_w,GroupID,GroupSize,Separation
5060408228530712320,52.566215753297755,-27.87666662098361,,,,,,,41.224106372050215,0.77372044,53.280365,21.649488,100.18257687525438,6.418607,15.608149,20.336561,264.0470109249981,12.192171,21.657095,18.693693,1.642868,-1.3129272,2.9557953,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408297251938816,52.616448852843476,-27.89252448630713,0.2883780491159293,0.060494993,4.766974,-0.3172864190481979,-4.729737667622132,0.99804276,2864.637553862852,1.1377251,2517.8645,17.044693,1531.7634299041579,5.7728114,265.34097,17.375563,1894.0186702477629,5.9032135,320.84537,16.554436,0.82112694,0.33086967,0.49025726,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5610.798,4.6449,-0.7708,1896.3754,0.0014,0.0012,7.0E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408469048712064,52.610214437476955,-27.862165116796447,0.972107703695017,0.09525439,10.205385,11.542395602846614,4.0202207800627985,1.1978977,3509.5612845707496,4.1902895,837.5463,16.824234,3242.674140844026,66.96005,48.426994,16.561283,6083.97068203338,62.856804,96.79096,15.287428,1.2738552,-0.2629509,1.5368061,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408469050629888,52.61003570688837,-27.86203335336081,0.8575637777207517,0.10243076,8.372131,11.537842433438813,4.776327582695174,1.7428782,3943.1900339835083,2.7517145,1432.9939,16.697748,2993.612506791836,19.46745,153.77528,16.648054,5884.8855465055785,22.348364,263.3251,15.32355,1.3245039,-0.04969406,1.374198,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408537770107904,52.58208587057666,-27.877123387929373,0.11831150493050943,0.42059696,0.28129423,4.1949943931973745,-2.617915666736988,0.99822503,190.6853659280178,0.4525474,421.36,19.986574,112.24223917048593,5.2355714,21.438393,20.213152,116.99151692610697,4.7026706,24.877676,19.577509,0.635643,0.22657776,0.40906525,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408572129845504,52.59110231190755,-27.859149957988485,0.6032719435285521,0.058070827,10.388555,13.078093630067201,-7.244429071905548,1.0017507,3194.5428954788026,1.1891956,2686.3057,16.926346,1525.1167165231107,6.0297623,252.93149,17.380285,2363.061373497333,5.079695,465.19748,16.314207,1.0660782,0.45393944,0.61213875,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4954.433,4.6568,-0.5634,1259.0488,0.0112,0.0089,0.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408606487833984,52.574184687015055,-27.865080161772934,-0.5005273710637201,1.3809727,-0.36244553,3.867864343916734,-3.763125363934107,0.9732365,89.08988133602281,0.5168501,172.37082,20.812796,44.47943765864665,4.8124175,9.242639,21.218143,110.6965004031661,5.1744742,21.392801,19.63756,1.5805836,0.40534782,1.1752357,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408709567706496,52.61774363476239,-27.848931300393875,,,,,,,31.288622490882364,1.3073496,23.932867,21.9489,66.40395808721975,12.453697,5.332068,20.783058,186.84583222532393,13.340611,14.005793,19.069187,1.713871,-1.165842,2.879713,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408743929511936,52.58882550770581,-27.846670805432368,0.6624966994955535,0.41523176,1.5954866,4.519932164349345,-1.2175879951981714,0.99436706,206.4867943237041,0.4668402,442.30722,19.900137,118.69514929308866,4.228625,28.069445,20.15246,130.11713346506437,4.472236,29.094423,19.462059,0.6904011,0.25232315,0.43807793,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408773991172480,52.60717203590427,-27.83809239054016,,,,,,,29.011434004996502,1.6459806,17.625624,22.030945,316.7139515357264,26.665056,11.87749,19.086874,616.1713926759031,23.675055,26.026186,17.773642,1.3132324,-2.9440708,4.257303,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060408778286356096,52.60057019338439,-27.841888219604463,2.062533352708638,0.44260883,4.659946,19.184360021827967,23.33019672354727,1.0153748,185.91596562474143,0.45717812,406.65982,20.014074,42.46770594960732,3.5452952,11.978609,21.268394,236.5238251813644,5.087783,46.488586,18.813208,2.4551868,1.2543201,1.2008667,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060409358106711296,52.562057032967935,-27.864079977872176,,,,,,,39.016820999227114,1.5418025,25.305977,21.709238,53.42078028105692,7.6913652,6.9455523,21.019266,160.37143820623345,13.584727,11.805275,19.235079,1.7841873,-0.6899719,2.4741592,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060409499843708288,52.57697806562776,-27.83740647828461,0.6979184409493974,0.40435594,1.7260002,-2.002435206809035,-9.685546270227409,1.0442264,203.10000249748325,0.4727187,429.64243,19.918093,75.98561394907439,4.5748773,16.609324,20.636713,195.949117272501,4.739004,41.348164,19.017538,1.619175,0.7186203,0.90055466,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060409529905420416,52.597285371654976,-27.826700338138565,0.48041105975391196,0.20765303,2.3135278,4.012015290589177,-0.9248272112676468,1.0402176,479.6578780076521,0.5835442,821.9735,18.985039,222.3290962126729,5.253171,42.322838,19.471052,368.555654658627,4.9656487,74.22105,18.331638,1.1394138,0.4860134,0.6534004,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4729.3125,4.7682,-1.1292,2314.083,0.0043,0.0034,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060409564265158400,52.577592945279434,-27.826996040879774,-0.5017182314466907,0.84180504,-0.5960029,0.7211089673157224,-0.27830715209947426,1.0344003,105.2984986613957,0.48945883,215.13249,20.631311,63.443611870475515,4.110664,15.433908,20.832573,76.8610434688472,4.7764525,16.091658,20.03363,0.79894257,0.20126152,0.59768105,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060409602920347648,52.5806864260129,-27.822169663640178,-1.6663399234989291,1.6825455,-0.9903684,-9.493073736195349,-18.095842849892986,0.99071014,84.67401775622353,0.59760356,141.68929,20.867992,35.90215450223622,5.9393044,6.044842,21.45074,98.28544318707856,6.5376916,15.033662,19.766672,1.6840687,0.5827484,1.1013203,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060409774719038592,52.556772856027116,-27.810497843629122,,,,,,,67.80162549240363,1.1692241,57.988564,21.109266,36.28445055628044,13.80321,2.6286964,21.439241,79.65763662170323,17.949816,4.437797,19.994827,1.4444141,0.32997513,1.114439,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060409877798153216,52.55819427384945,-27.801189625842564,,,,,,,68.03830887522979,0.59016895,115.28615,21.105484,241.05953958634063,6.060553,39.775173,19.383232,210.51082261740683,6.605029,31.871294,18.939709,0.4435234,-1.7222519,2.1657753,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060497868792544640,52.73275042299032,-27.94012621531228,4.672266282271187,0.15492615,30.158024,11.22515068668185,11.876989806186941,0.9970086,728.8997737619896,0.7130626,1022.2101,18.530697,97.76325523788195,3.7258463,26.239208,20.363104,983.4419916049632,5.624208,174.85875,17.266024,3.0970802,1.832407,1.2646732,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3231.2412,5.0076,-0.2278,220.3095,1.0534,0.6521,0.4392,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060497873088141440,52.7322889944914,-27.94400578553485,,,,,,,45.726669421856414,0.6754613,67.696945,21.536943,65.59583459976643,8.664735,7.5704374,20.796352,132.94261055577238,12.885416,10.317293,19.438734,1.3576183,-0.74059105,2.0982094,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060497873089703424,52.733831736646856,-27.932629808320414,1.0349609885485083,0.019361885,53.45352,10.51287615107702,-17.435195258012346,1.0032321,30257.12800713512,3.9525852,7655.0225,14.485297,16280.63895835618,11.790175,1380.8649,14.809363,19979.288285091483,8.935146,2236.0337,13.996446,0.8129177,0.32406616,0.48885155,-62.2312,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5660.025,4.4255,-0.2293,811.4481,7.0E-4,6.0E-4,3.0E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060497907449441408,52.74801396452318,-27.931949103828394,0.5445984717783219,0.05299135,10.277121,2.585704423754612,-4.7918078136810855,1.0601269,4100.62300322101,1.2890174,3181.2007,16.655243,2120.1554473911847,6.433074,329.57114,17.022623,2808.0649712136533,6.3692083,440.88132,16.126877,0.89574623,0.36738014,0.5283661,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5422.193,4.6134,-0.4717,1554.3859,0.0024,0.002,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060497937512021760,52.717931758953554,-27.930765027722444,0.14320074376130257,0.16075298,0.89081234,4.145643728498356,-2.6635339331592163,0.99875647,674.0641427847952,0.64301866,1048.2809,18.615614,385.6440640229971,4.9052157,78.61919,18.873075,400.88362072170787,4.1254354,97.17365,18.240349,0.63272667,0.25746155,0.37526512,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6217.729,4.6238,-1.7738,4995.1724,0.0058,0.005,0.0027,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060497971871761408,52.732859572459965,-27.914615455121503,0.36737671824147955,0.2324272,1.5806098,2.953701238344754,-8.855337783126076,1.0007553,400.23846973567777,0.5047904,792.8805,19.18157,212.7158414837714,4.1079044,51.78208,19.519043,243.45557209548988,4.244709,57.35507,18.781847,0.73719597,0.33747292,0.39972305,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060497976168919552,52.73244060267432,-27.917163178374807,0.4726641489861262,0.059377473,7.960328,8.109610381717781,-1.40296736441017,1.0336986,3267.7644852982276,1.2077909,2705.5715,16.90174,1786.2491497627714,7.0165534,254.57643,17.208687,2120.2922856532464,5.9182177,358.26535,16.431906,0.7767811,0.3069477,0.46983337,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5745.6426,4.6855,-0.9966,1776.9034,0.0026,0.0022,0.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498040591835136,52.769532913337834,-27.919415816803184,0.4921350594656843,0.096260116,5.112554,5.17640296886545,2.7323876409654444,1.0205528,1395.3256586442021,0.8124297,1717.4724,17.825678,609.1791130305313,4.9440494,123.21461,18.37668,1114.5319233842647,4.8084598,231.78564,17.130165,1.2465153,0.5510025,0.6955128,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4596.792,4.6911,-0.4363,1474.3394,0.0068,0.0053,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498113606207104,52.756364476721096,-27.895941800434272,1.4838854503437302,0.37054786,4.0045714,24.8835012096905,0.07634063186492386,1.0372273,260.1557264691535,0.4974863,522.9405,19.649282,51.53952986661417,4.0597606,12.695214,21.058191,336.4522122734574,5.13684,65.497894,18.430588,2.6276035,1.4089088,1.2186947,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498113607870848,52.760806050146776,-27.90181876212877,1.2877802738194075,0.06542544,19.683172,0.9563983858285425,-17.422432842887687,1.0622146,2788.118806514585,1.140639,2444.3481,17.07409,941.1236032938772,6.375864,147.60722,17.904425,2670.7064728062505,6.1876116,431.62155,16.18133,1.7230949,0.8303356,0.8927593,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4230.818,4.5334,0.1749,891.7791,0.5326,0.3888,0.2084,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498113607871232,52.7540923940313,-27.90840462964785,2.4766038977674074,0.10260902,24.136316,-1.2243419902847146,2.421995205399385,1.0338348,1368.4809750438453,0.8568273,1597.149,17.84677,309.6668660631521,5.0424385,61.412125,19.111305,1607.572125488856,5.2508903,306.1523,16.73247,2.3788357,1.2645359,1.1142998,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3529.431,4.7505,-0.4324,407.0824,0.6148,0.41,0.2499,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498143670452608,52.705186225030886,-27.92041095454219,,,,,,,54.73716805560552,0.7165959,76.38499,21.341661,55.847004240679,7.261186,7.6911683,20.971043,135.78977082399717,6.3998675,21.21759,19.415728,1.555315,-0.37061882,1.9259338,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498143670452864,52.708076727154456,-27.918879916242037,0.952834172986685,0.55784154,1.7080731,13.397937680835074,-6.392661221477873,1.0252067,157.85830238966793,0.4365638,361.59274,20.191698,47.77073832949816,3.7255037,12.822625,21.140636,173.94062437786673,4.1809793,41.602844,19.146893,1.9937439,0.94893837,1.0448055,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498178030191488,52.73033384920139,-27.915174405366397,0.20646632067494497,0.14261214,1.4477471,39.05564856285174,0.0977387979224303,1.0140051,794.4997460857456,0.664694,1195.2865,18.437132,330.45409596034114,5.610553,58.89867,19.040764,629.2326025460164,4.733686,132.92656,17.750868,1.289896,0.603632,0.68626404,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4476.3667,4.4003,-0.9855,2672.3494,0.0124,0.0096,0.0051,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498182327896192,52.72732147467359,-27.904598019576934,,,,,,,42.16469076218859,0.56207144,75.0166,21.624994,63.27843022121106,5.746397,11.011845,20.835403,255.0981199616129,8.92941,28.568306,18.731127,2.1042767,-0.78959084,2.8938675,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498212389929472,52.700945699669,-27.91910496723087,2.7211489042677077,0.48266053,5.637811,-0.9753412338257337,5.699380539060528,1.028127,175.79362979576794,0.42514458,413.4914,20.07486,34.23955379149137,2.9120204,11.758006,21.502222,228.30883666244867,3.6969104,61.75666,18.85159,2.6506329,1.4273624,1.2232704,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498246749668992,52.7159766258456,-27.900211547512363,0.5023414401372173,0.37643558,1.3344685,12.86612953945435,-0.08343433244677131,1.0335543,229.881012448016,0.4771222,481.80743,19.78361,57.38025473459768,3.838439,14.948852,20.941635,266.3410010130895,4.0307307,66.0776,18.684301,2.2573338,1.1580257,1.099308,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498285406564736,52.72781563814687,-27.900402364954058,0.4766879573768825,0.03640382,13.094448,4.942914785740552,-13.084583284964324,1.0953763,8319.640260074342,1.9325848,4304.929,15.887106,4566.953521059428,8.030982,568.6669,16.189476,5396.082319116928,6.8810697,784.1924,15.417699,0.77177715,0.30237007,0.46940708,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5959.164,4.473,-0.9899,1428.5159,0.1329,0.113,0.0616,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498354124371072,52.722693195297055,-27.881150998553995,1.7364971670813811,0.5707857,3.0422926,3.2923829937826197,-2.327677128660065,1.0384223,156.61424521540818,0.42273661,370.4771,20.200289,42.070455181477904,2.8526556,14.747821,21.278599,195.35063891593956,4.674668,41.789204,19.020859,2.25774,1.07831,1.17943,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498388484293504,52.73819458331,-27.88543695987658,,,,,,,71.58412667387566,0.8959104,79.900986,21.050325,38.78598702332871,8.448982,4.5906105,21.366856,79.86896909924131,8.041044,9.932661,19.991951,1.3749046,0.31653023,1.0583744,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498388485779712,52.72659202929582,-27.877632953254384,1.5163275199155173,0.57806635,2.623103,-5.885454334070301,-25.096498109392098,1.0019517,138.3504093538932,0.43734986,316.33807,20.334915,45.882271334127566,3.6304939,12.638024,21.18443,167.55503027386268,4.067072,41.197952,19.187502,1.9969273,0.849514,1.1474133,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498452908695680,52.78400212304574,-27.890071154307474,0.5501930193567537,0.38194588,1.4404999,12.238018708170358,0.7925334026590544,1.0735625,227.24223906299844,0.46812972,485.42578,19.796144,52.43565686443732,3.961463,13.236438,21.039474,292.96272729475055,4.5500593,64.38657,18.580864,2.4586105,1.24333,1.2152805,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498457205802880,52.783618186384466,-27.886844345302723,-1.2612242655582202,1.3255876,-0.95144546,1.8591327270677156,-0.6695065047429661,0.99647623,89.82276555215547,0.77518016,115.873405,20.803902,60.92772793003466,4.7890563,12.722282,20.876505,127.04998151067657,5.2942715,23.997633,19.487959,1.388546,0.072603226,1.3159428,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060499281837413888,52.67668207617627,-27.871522730863568,,,,,,,74.06918379963903,0.7333171,101.00567,21.013273,30.2958300077112,4.2393208,7.1463876,21.635084,91.50508569233072,6.903595,13.254701,19.844282,1.790802,0.6218109,1.1689911,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498555987911168,52.80225772246561,-27.876951378802836,0.3803221387421083,0.03530683,10.7719145,17.702130113465806,-28.545778504814272,1.0212038,8414.906454759977,1.9959222,4216.0493,15.874743,4840.359873701045,7.5900273,637.72626,16.126348,5176.135305916149,6.8164477,759.3596,15.462881,0.6634674,0.25160503,0.41186237,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6383.368,4.3616,-1.2708,2055.3645,0.1433,0.1244,0.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498590347649664,52.812591449236336,-27.866132063940615,0.7457315314474441,0.75466496,0.98816234,4.219950230944609,0.05233502651880968,1.0384223,118.49548994588974,0.457492,259.01105,20.503113,43.84092500113677,4.5674915,9.598469,21.233843,136.64204777643025,4.401614,31.043623,19.408936,1.8249073,0.73073006,1.0941772,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498624706793984,52.78549443431457,-27.8627239240022,0.3238606376181493,0.1674337,1.934262,24.805885956037226,-3.4888657842005424,1.0158372,598.4256704002846,0.59257776,1009.8686,18.74484,300.5306041697742,4.2704744,70.374054,19.14382,418.95297851210887,5.575834,75.137276,18.192482,0.9513378,0.3989792,0.5523586,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5283.171,4.7251,-1.1458,3115.578,0.0062,0.0051,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498663363798528,52.797695628428976,-27.85824236165196,,,,,,,56.03151474351743,1.6188797,34.61129,21.316286,33.45934526214719,2.359565,14.180303,21.527248,57.661655816139344,14.752992,3.908472,20.345678,1.18157,0.2109623,0.97060776,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498727786007936,52.76992324134007,-27.873188969902415,,,,,,,27.163573727872727,1.0651796,25.501402,22.1024,130.55826673130954,6.4520297,20.235224,20.049032,222.0116658382434,13.923409,15.945209,18.881956,1.1670761,-2.0533676,3.2204437,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498727786008320,52.77700011892636,-27.869576862962557,,,,,,,61.08014731265476,0.4506369,135.54182,21.222616,95.98896209078511,4.4720664,21.464119,20.38299,213.72591133572544,5.7954288,36.87836,18.923252,1.4597378,-0.8396263,2.299364,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498762145747200,52.74390259806532,-27.863439289813392,0.33448564945384357,0.64759284,0.51650614,0.41793444292886917,-0.4343003006707381,1.0403459,122.98694775364504,0.45571712,269.87564,20.462719,60.24940681931542,3.0517018,19.742887,20.88866,90.33610804772134,4.392717,20.564974,19.858242,1.0304184,0.42594147,0.6044769,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498800800965504,52.75485181629037,-27.857085755218392,-0.05806072352529603,0.17537962,-0.33105743,0.08292214290062119,0.06956628817787847,1.0299731,559.0589264404255,0.82448757,678.06836,18.818724,336.0989672056389,5.603209,59.9833,19.022375,340.7516052184387,4.564933,74.64548,18.416801,0.60557365,0.20365143,0.40192223,,NOT_AVAILABLE,0,true,false,false,false,false,true,false,6396.646,4.5663,-3.4897,6077.2104,0.0034,0.003,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498800802637440,52.7558125831151,-27.855939617653874,0.6565598062095533,0.047593072,13.79528,18.388653650840148,6.71720752254971,1.0086869,4480.331384181565,1.3570472,3301.5295,16.559092,2074.031366484469,6.51718,318.24063,17.046503,3488.4576286429588,7.3083076,477.3277,15.891312,1.1551914,0.4874115,0.6677799,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4718.936,4.3367,-1.1529,1392.7234,0.04,0.0316,0.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498830865593088,52.775070534806446,-27.855426447620506,,,,,,,62.85474060996718,1.1686816,53.782604,21.191523,51.36405343830175,19.848831,2.587762,21.061893,118.07954948884117,12.707682,9.291982,19.56746,1.4944344,-0.12962914,1.6240635,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498865224964992,52.7923051087947,-27.845745883789746,0.5988494918924421,0.3490961,1.7154288,7.149800071509565,4.645580480076051,1.024228,239.29756104241918,0.47025025,508.8728,19.74002,92.0220316605348,3.9829733,23.103853,20.428812,222.0842699406143,5.2175536,42.564827,18.881601,1.5472107,0.6887913,0.8584194,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498903881852288,52.77255331943139,-27.849464209600082,6.473274408047106,0.09527051,67.94626,82.99288835948144,-53.97773512953549,1.0433229,1591.098171225822,0.9954112,1598.433,17.683125,234.9223895247076,4.803519,48.90631,19.411232,2123.3627331454845,5.197338,408.54813,16.430334,2.980898,1.7281075,1.2527905,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3231.988,4.9818,-0.1385,170.6865,0.8446,0.5247,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060498933944442240,52.781745860069414,-27.837877356259742,,,,,,,48.30124879806155,0.72847503,66.3046,21.47747,71.26425719031629,8.373888,8.510295,20.706364,124.02221583564928,8.640852,14.353008,19.514147,1.1922169,-0.7711067,1.9633236,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060499071383391232,52.69994683047633,-27.87805214119505,0.9480880595829847,0.29741454,3.1877663,30.291640027661707,0.6651350035733998,1.026948,299.58812466711476,0.500312,598.8027,19.496056,66.16989246835452,3.9066675,16.937683,20.786892,377.702073812442,5.1156907,73.83208,18.305021,2.4818707,1.2908363,1.1910343,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060499105743129728,52.71025930489165,-27.87568903672549,2.048982084708785,0.27205086,7.5316143,-4.507881421487054,-25.709495369223156,0.98132014,348.44237389046026,0.5603457,621.83466,19.332039,61.86289846366855,3.9725068,15.572761,20.859966,445.2835198117349,5.3115215,83.83351,18.126305,2.7336617,1.5279274,1.2057343,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060499140102868864,52.732026283627164,-27.867179928267245,,,,,,,31.786135462800726,1.2677039,25.073786,21.931772,41.528477798671425,9.923162,4.185004,21.292677,241.04079668852617,21.112558,11.41694,18.79267,2.5000076,-0.6390953,3.139103,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060499140102869120,52.718374911312345,-27.864190834339144,0.08828595290627778,0.15406872,0.5730297,4.352200433964246,-2.816284301414446,1.0352145,682.0239167512408,0.6510523,1047.5717,18.602867,383.1370636402882,4.038357,94.8745,18.880157,407.8633053678962,4.165507,97.91445,18.22161,0.65854836,0.27729034,0.381258,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6118.6978,4.6269,-1.316,4862.487,0.0038,0.0033,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060499144400041216,52.717655422265466,-27.866600471257822,,,,,,,64.27127728713639,0.5957505,107.88287,21.167324,72.2591923772608,5.0232115,14.385058,20.691309,237.77289300075543,5.155372,46.121384,18.80749,1.8838196,-0.4760151,2.3598347,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
